Course Code,Credit,Section,Faculty,Days,Time,Room,Seat
CSE215L,3.0,7,RIh,ST,11:20 AM - 12:50 PM,LIB602,35
CSE215L,3.0,8,MUO,ST,11:20 AM - 12:50 PM,LIB603,35
CSE215L,3.0,9,MUO,ST,09:40 AM - 11:10 AM,LIB606,35
CSE215L,3.0,10,MHIS,RA,11:20 AM - 12:50 PM,LIB609,35
CSE215L,3.0,11,MFT,ST,02:40 PM - 04:10 PM,LIB603,35
CSE215L,3.0,14,MAY,ST,01:00 PM - 02:30 PM,LIB609,35
CSE225,3.0,1,RjP,ST,11:20 AM - 12:50 PM,SAC316,35
CSE225,3.0,2,RIH,ST,04:20 PM - 05:50 PM,NAC990,35
CSE225,3.0,5,IqN,RA,02:40 PM - 04:10 PM,SAC316,35
CSE225,3.0,6,FTH,MW,09:40 AM - 11:10 AM,LIB602,35
CSE225,3.0,10,Shafiur,ST,04:20 PM - 05:50 PM,SAC311,35
CSE225,3.0,11,MHIS,RA,01:00 PM - 02:30 PM,NAC992,35
CSE225L,3.0,1,RjP,ST,02:40 PM - 04:10 PM,LIB606,35
CSE225L,3.0,2,Rih,ST,01:00 PM - 02:30 PM,LIB602,35
CSE225L,3.0,5,IqN,RA,08:00 AM - 09:30 AM,LIB603,35
CSE225L,3.0,6,FTH,MW,02:40 PM - 04:10 PM,LIB609,35
CSE225L,3.0,10,TBA,MW,02:40 PM - 04:10 PM,LIB602,35
CSE225L,3.0,11,MHIS,RA,02:40 PM - 04:10 PM,LIB603,35
CSE231/EEE211,3.0,1,ALHQ,ST,08:00 AM - 09:30 AM,SAC511,35
CSE231/EEE211,3.0,2,ALHQ,ST,11:20 AM - 12:50 PM,SAC511,35
CSE231/EEE211,3.0,3,SLE,MW,11:20 AM - 12:50 PM,SAC310,35
CSE231/EEE211,3.0,4,TnR,ST,09:40 AM - 11:10 AM,SAC511,35
CSE231/EEE211,3.0,5,TnR,ST,11:20 AM - 12:50 PM,SAC207,35
CSE231/EEE211,3.0,6,NJL,RA,09:40 AM - 11:10 AM,SAC306,35
CSE231/EEE211,3.0,7,NJL,RA,11:20 AM - 12:50 PM,SAC307,35
CSE231/EEE211,3.0,8,TnF,ST,08:00 AM - 09:30 AM,SAC306,35
CSE231/EEE211,3.0,9,TNF,ST,01:00 PM - 02:30 PM,SAC503,35
CSE231/EEE211,3.0,10,HSM,RA,01:00 PM - 02:30 PM,SAC311,35
CSE231/EEE211,3.0,11,KMM,MW,04:20 PM - 05:50 PM,SAC316,30
CSE231/EEE211,3.0,12,Mkl,ST,01:00 PM - 02:30 PM,SAC207,35
CSE231/EEE211,3.0,13,KSE,ST,01:00 PM - 02:30 PM,NAC993,35
CSE231/EEE211,3.0,15,MSLK,RA,08:00 AM - 09:30 AM,SAC307,35
CSE231L/EEE211L,3.0,1,ALHQ,S,02:40 PM - 05:50 PM,SAC507,35
CSE231L/EEE211L,3.0,2,ALHQ,T,02:40 PM - 05:50 PM,SAC507,35
CSE231L/EEE211L,3.0,3,SLE,M,02:40 PM - 05:50 PM,SAC507,35
CSE231L/EEE211L,3.0,4,TNR,S,02:40 PM - 05:50 PM,SAC801,35
CSE231L/EEE211L,3.0,5,TNR,T,02:40 PM - 05:50 PM,SAC801,35
CSE231L/EEE211L,3.0,6,NJL,R,02:40 PM - 05:50 PM,SAC507,35
CSE231L/EEE211L,3.0,7,NJL,A,02:40 PM - 05:50 PM,SAC507,35
CSE231L/EEE211L,3.0,8,TNF,M,11:20 AM - 02:30 PM,SAC507,35
CSE231L/EEE211L,3.0,9,TNF,R,02:40 PM - 05:50 PM,SAC801,35
CSE231L/EEE211L,3.0,10,HSM,A,08:00 AM - 11:10 AM,SAC507,35
CSE231L/EEE211L,3.0,11,KMM,R,08:00 AM - 11:10 AM,SAC507,30
CSE231L/EEE211L,3.0,12,Mkl,T,08:00 AM - 11:10 AM,SAC507,35
CSE231L/EEE211L,3.0,13,KSE,S,08:00 AM - 11:10 AM,SAC507,35
CSE231L/EEE211L,3.0,15,MSLK,W,08:00 AM - 11:10 AM,SAC507,35
CSE273,3.0,1,ARa2,ST,09:40 AM - 11:10 AM,SAC316,35
CSE273,3.0,2,ARa2,ST,11:20 AM - 12:50 PM,SAC209,35
CSE273,3.0,3,SMSL,ST,08:00 AM - 09:30 AM,SAC203,35
CSE273,3.0,4,MHIS,ST,09:40 AM - 11:10 AM,LIB603,35
CSE273,3.0,6,MMK1,ST,09:40 AM - 11:10 AM,SAC305,35
CSE273,3.0,7,MMK1,ST,08:00 AM - 09:30 AM,SAC314,35
CSE299,3.0,1,SFR21,S,08:00 AM - 09:30 AM,SAC503,21
CSE299,3.0,2,SFR1,S,02:40 PM - 04:10 PM,LIB608,21
CSE299,3.0,3,MSRb,M,11:20 AM - 12:50 PM,LIB605,21
CSE299,3.0,5,NLH,R,01:00 PM - 02:30 PM,LIB605,21
CSE299,3.0,7,MLE,M,09:40 AM - 11:10 AM,LIB608,21
CSE299,3.0,8,ITN,A,02:40 PM - 04:10 PM,LIB608,21
CSE299,3.0,9,ITN,A,04:20 PM - 05:50 PM,LIB608,21
CSE299,3.0,10,TNS1,A,02:40 PM - 04:10 PM,LIB606,21
CSE299,3.0,11,MUO,M,01:00 PM - 02:30 PM,LIB605,21
CSE299,3.0,12,OISD,M,09:40 AM - 11:10 AM,LIB610,21
CSE299,3.0,13,SMSL,S,11:20 AM - 12:50 PM,LIB607,21
CSE299,3.0,14,SMSL,S,01:00 PM - 02:30 PM,LIB607,21
CSE299,3.0,15,AFE,R,11:20 AM - 12:50 PM,LIB608,21
CSE311/ETE335,3.0,1,NLH,RA,08:00 AM - 09:30 AM,SAC210,35
CSE311/ETE335,3.0,2,NLH,RA,09:40 AM - 11:10 AM,SAC210,35
CSE311/ETE335,3.0,3,TnS1,RA,04:20 PM - 05:50 PM,SAC511,35
CSE311/ETE335,3.0,5,FTH,RA,08:00 AM - 09:30 AM,SAC308,35
CSE311/ETE335,3.0,6,FTH,RA,09:40 AM - 11:10 AM,SAC310,35
CSE311/ETE335,3.0,7,MKN1,RA,11:20 AM - 12:50 PM,SAC316,35
CSE311L/ETE335L,3.0,1,NLH,S,08:00 AM - 11:10 AM,LIB604,35
CSE311L/ETE335L,3.0,2,NLH,T,08:00 AM - 11:10 AM,LIB604,35
CSE311L/ETE335L,3.0,3,TnS1,R,11:20 AM - 02:30 PM,LIB604,35
CSE311L/ETE335L,3.0,4,RIH,W,11:20 AM - 02:30 PM,LIB605,35
CSE311L/ETE335L,3.0,5,FTH,R,02:40 PM - 05:50 PM,LIB604,35
CSE311L/ETE335L,3.0,6,FTH,A,02:40 PM - 05:50 PM,LIB604,35
CSE311L/ETE335L,3.0,7,MKN1,R,02:40 PM - 05:50 PM,LIB605,35
CSE323,3.0,1,NvA,MW,11:20 AM - 12:50 PM,SAC210,35
CSE323,3.0,2,NvA,MW,01:00 PM - 02:30 PM,SAC308,35
CSE323,3.0,3,Auq,ST,04:20 PM - 05:50 PM,SAC511,35
CSE323,3.0,4,MSLK,ST,01:00 PM - 02:30 PM,NAC992,35
CSE323,3.0,5,NJL,MW,01:00 PM - 02:30 PM,SAC209,35
CSE323,3.0,6,SSI,RA,01:00 PM - 02:30 PM,SAC210,35
CSE323,3.0,7,SSI,RA,02:40 PM - 04:10 PM,SAC210,35
CSE323,3.0,8,RSY,RA,02:40 PM - 04:10 PM,LIB607,35
CSE323,3.0,9,SMSL,RA,01:00 PM - 02:30 PM,SAC511,35
CSE325/CSE425,3.0,4,SUS,RA,01:00 PM - 02:30 PM,SAC207,35
CSE325/CSE425,3.0,5,SUS,RA,02:40 PM - 04:10 PM,SAC207,35
CSE325/CSE425,3.0,6,EzM,RA,02:40 PM - 04:10 PM,SAC310,35
CSE325/CSE425,3.0,7,EzM,RA,04:20 PM - 05:50 PM,SAC310,35
CSE325/CSE425,3.0,9,MDAR,RA,11:20 AM - 12:50 PM,SAC207,35
CSE327,3.0,1,AFE,MW,02:40 PM - 04:10 PM,LIB604,35
CSE327,3.0,2,AFE,MW,04:20 PM - 05:50 PM,SAC310,35
CSE327,3.0,3,ITN,ST,11:20 AM - 12:50 PM,LIB604,35
CSE327,3.0,5,IQN,ST,04:20 PM - 05:50 PM,SAC502,35
CSE327,3.0,6,IqN,ST,01:00 PM - 02:30 PM,LIB604,35
CSE327,3.0,7,RSy,RA,09:40 AM - 11:10 AM,SAC308,35
CSE327,3.0,8,RSy,RA,11:20 AM - 12:50 PM,SAC311,35
CSE331/EEE332/EEE453/ETE332,3.0,1,MAQM,MW,01:00 PM - 02:30 PM,SAC511,35
CSE331/EEE332/EEE453/ETE332,3.0,2,MOJ,MW,02:40 PM - 04:10 PM,SAC207,35
CSE331/EEE332/EEE453/ETE332,3.0,3,Rqn,RA,11:20 AM - 12:50 PM,NAC992,35
CSE331/EEE332/EEE453/ETE332,3.0,4,Rqn,RA,02:40 PM - 04:10 PM,SAC307,35
CSE331/EEE332/EEE453/ETE332,3.0,5,ACQ,MW,08:00 AM - 09:30 AM,SAC306,35
CSE331/EEE332/EEE453/ETE332,3.0,6,ACQ,RA,04:20 PM - 05:50 PM,SAC502,35
CSE331/EEE332/EEE453/ETE332,3.0,9,SMMA,RA,02:40 PM - 04:10 PM,SAC503,35
CSE331/EEE332/EEE453/ETE332,3.0,10,SMMA,RA,04:20 PM - 05:50 PM,SAC316,35
CSE331L/EEE332L/EEE453L/ETE332L,3.0,1,MAQM,M,08:00 AM - 11:10 AM,LIB609,35
CSE331L/EEE332L/EEE453L/ETE332L,3.0,2,MOJ,W,11:20 AM - 02:30 PM,LIB609,35
CSE331L/EEE332L/EEE453L/ETE332L,3.0,3,RQN,R,08:00 AM - 11:10 AM,LIB609,35
CSE331L/EEE332L/EEE453L/ETE332L,3.0,4,RQN,A,08:00 AM - 11:10 AM,LIB609,35
CSE331L/EEE332L/EEE453L/ETE332L,3.0,5,ACQ,R,11:20 AM - 02:30 PM,LIB610,35
CSE331L/EEE332L/EEE453L/ETE332L,3.0,6,ACQ,A,11:20 AM - 02:30 PM,LIB610,35
CSE331L/EEE332L/EEE453L/ETE332L,3.0,9,SMMA,R,08:00 AM - 11:10 AM,LIB610,35
CSE331L/EEE332L/EEE453L/ETE332L,3.0,10,SMM1,A,08:00 AM - 11:10 AM,LIB610,35
CSE332/EEE336,3.0,1,ALHQ,MW,08:00 AM - 09:30 AM,SAC308,35
CSE332/EEE336,3.0,2,TnR,MW,01:00 PM - 02:30 PM,SAC311,35
CSE332/EEE336,3.0,3,TBA,MW,11:20 AM - 12:50 PM,SAC511,35
CSE332/EEE336,3.0,4,MAQm,ST,01:00 PM - 02:30 PM,SAC209,35
CSE332/EEE336,3.0,5,TBA,MW,01:00 PM - 02:30 PM,SAC316,0
CSE332/EEE336,3.0,6,NJL,ST,09:40 AM - 11:10 AM,SAC502,35
CSE332/EEE336,3.0,7,TnF,MW,08:00 AM - 09:30 AM,NAC303,35
CSE332/EEE336,3.0,8,TBA,MW,01:00 PM - 02:30 PM,SAC502,35
CSE332/EEE336,3.0,9,TBA,RA,08:00 AM - 09:30 AM,SAC207,35
CSE332/EEE336,3.0,10,TBA,RA,09:40 AM - 11:10 AM,SAC207,35
CSE332/EEE336,3.0,11,TBA,MW,02:40 PM - 04:10 PM,SAC311,0
CSE332/EEE336,3.0,12,TBA,ST,04:20 PM - 05:50 PM,SAC310,0
CSE332L/EEE336L,3.0,1,ALHQ,M,02:40 PM - 05:50 PM,SAC801,35
CSE332L/EEE336L,3.0,2,TnR,M,08:00 AM - 11:10 AM,SAC801,35
CSE332L/EEE336L,3.0,3,TBA,W,02:40 PM - 05:50 PM,SAC801,35
CSE332L/EEE336L,3.0,4,MAQm,S,08:00 AM - 11:10 AM,SAC801,35
CSE332L/EEE336L,3.0,5,TBA,T,11:20 AM - 02:30 PM,SAC801,0
CSE332L/EEE336L,3.0,6,NJL,M,08:00 AM - 11:10 AM,SAC507,35
CSE332L/EEE336L,3.0,7,TnF,W,02:40 PM - 05:50 PM,SAC507,35
CSE332L/EEE336L,3.0,8,TBA,R,11:20 AM - 02:30 PM,SAC801,35
CSE332L/EEE336L,3.0,9,TBA,A,11:20 AM - 02:30 PM,SAC801,35
CSE332L/EEE336L,3.0,10,TBA,A,02:40 PM - 05:50 PM,SAC801,35
CSE332L/EEE336L,3.0,11,TBA,W,08:00 AM - 11:10 AM,SAC801,0
CSE332L/EEE336L,3.0,12,TBA,T,08:00 AM - 11:10 AM,SAC801,0
CSE338/CSE438/EEE331/ETE331,3.0,1,Auq,ST,06:00 PM - 07:30 PM,SAC308,35
CSE338L/CSE438L,3.0,2,RJP,W,02:40 PM - 05:50 PM,LIB610,35
CSE373,3.0,1,SfM1,ST,11:20 AM - 12:50 PM,SAC306,35
CSE373,3.0,2,ARa2,MW,11:20 AM - 12:50 PM,NAC992,35
CSE373,3.0,3,ARa2,MW,02:40 PM - 04:10 PM,SAC511,35
CSE373,3.0,4,STI,ST,01:00 PM - 02:30 PM,SAC306,35
CSE373,3.0,5,STI,ST,04:20 PM - 05:50 PM,SAC306,35
CSE373,3.0,6,Iqn,RA,01:00 PM - 02:30 PM,SAC316,35
CSE373,3.0,7,OISD,ST,08:00 AM - 09:30 AM,SAC210,35
CSE373,3.0,8,OISD,MW,08:00 AM - 09:30 AM,SAC511,35
CSE373,3.0,9,SUS,MW,08:00 AM - 09:30 AM,SAC210,35
CSE411,3.0,1,SLF,RA,08:00 AM - 09:30 AM,SAC306,35
CSE411,3.0,2,SLF,RA,09:40 AM - 11:10 AM,SAC316,35
CSE413/EEE413/ETE419,3.0,1,IqR,MW,11:20 AM - 12:50 PM,SAC503,35
CSE413/EEE413/ETE419,3.0,2,IqR,MW,02:40 PM - 04:10 PM,SAC209,35
CSE413L/EEE413L/ETE419L,3.0,1,IQR,A,08:00 AM - 11:10 AM,LIB611,35
CSE413L/EEE413L/ETE419L,3.0,2,IQR,A,11:20 AM - 02:30 PM,LIB611,35
CSE325/CSE425,3.0,1,MSK1,MW,01:00 PM - 02:30 PM,SAC307,35
CSE325/CSE425,3.0,2,MSK1,MW,02:40 PM - 04:10 PM,SAC307,35
CSE325/CSE425,3.0,3,SSI,ST,04:20 PM - 05:50 PM,SAC209,35
CSE435/EEE411/ETE412,3.0,1,IqR,ST,11:20 AM - 12:50 PM,SAC502,35
CSE435/EEE411/ETE412,3.0,2,IqR,ST,02:40 PM - 04:10 PM,SAC209,35
CSE435L/EEE411L/ETE412L,3.0,1,IQR,R,08:00 AM - 11:10 AM,LIB611,35
CSE435L/EEE411L/ETE412L,3.0,2,IQR,R,11:20 AM - 02:30 PM,LIB611,35
CSE338/CSE438,3.0,2,RjP,MW,11:20 AM - 12:50 PM,SAC306,35
CSE440/EEE333/ETE333,3.0,1,MSRb,MW,01:00 PM - 02:30 PM,SAC210,35
CSE440/EEE333/ETE333,3.0,2,MDSH,RA,02:40 PM - 04:10 PM,SAC209,35
CSE440/EEE333/ETE333,3.0,3,MDSH,RA,04:20 PM - 05:50 PM,SAC209,35
CSE440/EEE333/ETE333,3.0,4,MSDL,RA,04:20 PM - 05:50 PM,SAC311,35
CSE445,3.0,1,SfM1,MW,09:40 AM - 11:10 AM,SAC209,35
CSE445,3.0,2,SfM1,MW,11:20 AM - 12:50 PM,SAC209,35
CSE445,3.0,3,JSA,MW,08:00 AM - 09:30 AM,SAC307,35
CSE445,3.0,4,Rtk,ST,02:40 PM - 04:10 PM,SAC511,30
CSE445,3.0,5,SfR1,RA,11:20 AM - 12:50 PM,SAC511,35
CSE445,3.0,6,MAQM,MW,04:20 PM - 05:50 PM,SAC210,35
CSE445,3.0,7,MSRb,RA,01:00 PM - 02:30 PM,SAC306,35
CSE465,3.0,1,SfM1,ST,09:40 AM - 11:10 AM,SAC306,35
CSE465,3.0,2,NbM,MW,09:40 AM - 11:10 AM,SAC308,35
CSE465,3.0,3,NbM,MW,11:20 AM - 12:50 PM,SAC207,35
CSE465,3.0,4,AzK,MW,09:40 AM - 11:10 AM,SAC210,35
CSE465,3.0,5,AFE,ST,02:40 PM - 04:10 PM,SAC306,35
CSE465,3.0,6,OISD,ST,09:40 AM - 11:10 AM,SAC503,35
CSE482/ETE334,3.0,1,SFA,RA,04:20 PM - 05:50 PM,SAC210,35
CSE482L/ETE334L,3.0,1,SFA,R,08:00 AM - 11:10 AM,LIB605,35
CSE491,3.0,1,STI,MW,04:20 PM - 05:50 PM,SAC306,35
CSE495A/EEE494,3.0,1,SnS1,ST,09:40 AM - 11:10 AM,NAC992,35
CSE495B,3.0,1,NBM,MW,02:40 PM - 04:10 PM,SAC306,35
CSE495B,3.0,2,AzK,MW,02:40 PM - 04:10 PM,SAC310,35
CSE498R,3.0,1,TBA,,TBA,TBA,16
CSE498R,3.0,2,TBA,,TBA,TBA,16
CSE498R,3.0,3,TBA,,TBA,TBA,16
CSE498R,3.0,4,TBA,,TBA,TBA,16
CSE498R,3.0,5,TBA,,TBA,TBA,16
CSE498R,3.0,6,TBA,,TBA,TBA,16
CSE498R,3.0,7,TBA,,TBA,TBA,16
CSE498R,3.0,8,TBA,,TBA,TBA,16
CSE498R,3.0,9,TBA,,TBA,TBA,16
CSE498R,3.0,10,TBA,,TBA,TBA,16
CSE498R,3.0,11,TBA,,TBA,TBA,16
CSE498R,3.0,12,TBA,,TBA,TBA,16
CSE498R,3.0,13,TBA,,TBA,TBA,16
CSE498R,3.0,14,TBA,,TBA,TBA,16
CSE498R,3.0,15,TBA,,TBA,TBA,16
CSE498R,3.0,16,TBA,,TBA,TBA,16
CSE498R,3.0,17,TBA,,TBA,TBA,16
CSE498R,3.0,18,TBA,,TBA,TBA,16
CSE498R,3.0,19,TBA,,TBA,TBA,16
CSE498R,3.0,20,TBA,,TBA,TBA,16
CSE498R,3.0,21,TBA,,TBA,TBA,16
CSE498R,3.0,22,TBA,,TBA,TBA,16
CSE498R,3.0,23,TBA,,TBA,TBA,16
CSE498R,3.0,24,TBA,,TBA,TBA,16
CSE498R,3.0,25,TBA,,TBA,TBA,16
CSE498R,3.0,26,TBA,,TBA,TBA,16
CSE498R,3.0,27,TBA,,TBA,TBA,16
CSE498R,3.0,28,TBA,,TBA,TBA,16
CSE498R,3.0,29,TBA,,TBA,TBA,16
CSE498R,3.0,30,TBA,,TBA,TBA,16
CSE499A/EEE499A/ETE499A,3.0,1,SZZ,S,08:00 AM - 09:30 AM,SAC502,21
CSE499A/EEE499A/ETE499A,3.0,2,KAS,R,09:40 AM - 11:10 AM,SAC502,21
CSE499A/EEE499A/ETE499A,3.0,3,RRn,S,01:00 PM - 02:30 PM,LIB608,21
CSE499A/EEE499A/ETE499A,3.0,4,NVA,M,09:40 AM - 11:10 AM,LIB605,21
CSE499A/EEE499A/ETE499A,3.0,5,SLE,S,09:40 AM - 11:10 AM,LIB608,21
CSE499A/EEE499A/ETE499A,3.0,6,KMM,M,11:20 AM - 12:50 PM,LIB608,21
CSE499A/EEE499A/ETE499A,3.0,7,AUQ,T,02:40 PM - 04:10 PM,LIB610,21
CSE499A/EEE499A/ETE499A,3.0,8,NCK,M,01:00 PM - 02:30 PM,LIB608,21
CSE499A/EEE499A/ETE499A,3.0,9,STI,M,02:40 PM - 04:10 PM,LIB610,21
CSE499A/EEE499A/ETE499A,3.0,10,SNS1,M,11:20 AM - 12:50 PM,LIB609,21
CSE499A/EEE499A/ETE499A,3.0,11,AZK,R,11:20 AM - 12:50 PM,SAC503,21
CSE499A/EEE499A/ETE499A,3.0,12,RTK,W,11:20 AM - 12:50 PM,LIB608,21
CSE499A/EEE499A/ETE499A,3.0,13,SFR1,S,04:20 PM - 05:50 PM,LIB608,21
CSE499A/EEE499A/ETE499A,3.0,14,FMZN,R,01:00 PM - 02:30 PM,SAC502,21
CSE499A/EEE499A/ETE499A,3.0,15,Mdy,W,02:40 PM - 04:10 PM,LIB608,21
CSE499A/EEE499A/ETE499A,3.0,16,MAQM,W,11:20 AM - 12:50 PM,LIB606,21
CSE499A/EEE499A/ETE499A,3.0,17,MOJ,M,04:20 PM - 05:50 PM,LIB603,21
CSE499A/EEE499A/ETE499A,3.0,18,AFE,S,11:20 AM - 12:50 PM,LIB606,21
CSE499B/EEE499B/ETE499B,3.0,1,SZZ,T,08:00 AM - 09:30 AM,SAC502,21
CSE499B/EEE499B/ETE499B,3.0,2,KAS,R,11:20 AM - 12:50 PM,SAC502,21
CSE499B/EEE499B/ETE499B,3.0,3,RRn,T,01:00 PM - 02:30 PM,LIB608,21
CSE499B/EEE499B/ETE499B,3.0,4,SLE,S,11:20 AM - 12:50 PM,LIB608,21
CSE499B/EEE499B/ETE499B,3.0,5,KMM,S,11:20 AM - 12:50 PM,LIB605,21
CSE499B/EEE499B/ETE499B,3.0,6,Mdy,W,01:00 PM - 02:30 PM,LIB608,21
CSE499B/EEE499B/ETE499B,3.0,7,MOJ,W,04:20 PM - 05:50 PM,LIB603,21
CSE499B/EEE499B/ETE499B,3.0,8,NbM,T,11:20 AM - 12:50 PM,LIB608,21
CSE499B/EEE499B/ETE499B,3.0,9,SNS1,M,01:00 PM - 02:30 PM,LIB609,21
CSE499B/EEE499B/ETE499B,3.0,10,AZK,R,01:00 PM - 02:30 PM,SAC503,21
CSE499B/EEE499B/ETE499B,3.0,11,RTK,M,02:40 PM - 04:10 PM,LIB608,21
CSE499B/EEE499B/ETE499B,3.0,12,SFR1,M,08:00 AM - 09:30 AM,SAC503,21
CSE499B/EEE499B/ETE499B,3.0,13,MSRB,W,09:40 AM - 11:10 AM,LIB607,21
CSE499B/EEE499B/ETE499B,3.0,14,ABO,W,01:00 PM - 02:30 PM,LIB606,21
CSE499B/EEE499B/ETE499B,3.0,15,AFE,R,02:40 PM - 04:10 PM,LIB606,21
CSE499B/EEE499B/ETE499B,3.0,16,STI,R,04:20 PM - 05:50 PM,SAC503,21
CSE499B/EEE499B/ETE499B,3.0,17,NCK,W,09:40 AM - 11:10 AM,LIB605,21
CSE434/CSE534,3.0,1,SSI,A,07:00 PM - 10:10 PM,SAC511,0
CSE545/EEE424/EEE534/ETE424,3.0,1,FMZN,M,07:00 PM - 10:10 PM,SAC316,0
CSE552/EEE546,3.0,1,SLE,F,03:00 PM - 06:00 PM,SAC511,25
CSE468/CSE553/EEE660,3.0,1,NbM,S,07:00 PM - 10:10 PM,SAC316,0
CSE468/CSE553/EEE660,3.0,2,Shaifur,S,07:00 PM - 10:10 PM,SAC511,0
CSE597/EEE597/ETE597,3.0,1,STI,R,07:00 PM - 10:10 PM,SAC511,35
CSE598/EEE589,3.0,1,Azk,F,09:00 AM - 12:00 PM,SAC511,32
DEV503,3.0,1,ISN,A,09:40 AM - 12:50 PM,NAC1078,35
DEV504,3.0,1,NyS,F,09:00 AM - 12:30 PM,NAC410,35
DEV564,3.0,1,NzM1,R,07:00 PM - 10:10 PM,NAC410,35
DEV565,3.0,1,NyS,F,03:00 PM - 06:30 PM,NAC410,35
DEV569,3.0,1,NrA,F,03:00 PM - 06:30 PM,NAC407,35
DEV573,3.0,1,NrA,A,03:00 PM - 06:10 PM,NAC510,35
DEV577,3.0,1,ASRN,A,07:00 PM - 10:10 PM,NAC407,35
DEV595,3.0,1,AtR,,TBA,TBA,45
DEV595,3.0,2,GrG,,TBA,TBA,45
DEV595,3.0,3,AAR,,TBA,TBA,45
DEV595,3.0,4,GHA,,TBA,TBA,45
DEV595,3.0,5,SBn,,TBA,TBA,45
DEV595,3.0,6,ISN,,TBA,TBA,45
DEV595,3.0,7,NzM1,,TBA,TBA,45
DEV595,3.0,8,NrA,,TBA,TBA,45
DEV595,3.0,9,NyS,,TBA,TBA,45
DEV595,3.0,10,AKP,,TBA,TBA,45
DEV595,3.0,11,SME,,TBA,TBA,45
DEV595,3.0,12,MUK,,TBA,TBA,45
DEV595,3.0,13,TPA,,TBA,TBA,45
DEV595,3.0,14,JVHn,,TBA,TBA,45
DEV595,3.0,15,SaKn,,TBA,TBA,45
DEV595,3.0,16,SFY,,TBA,TBA,45
DEV595,3.0,17,TBA,,TBA,TBA,45
DEV595,3.0,18,TBA,,TBA,TBA,45
DEV596,3.0,1,AtR,,TBA,TBA,45
DEV596,3.0,2,GrG,,TBA,TBA,45
DEV596,3.0,3,AAR,,TBA,TBA,45
DEV596,3.0,4,GHA,,TBA,TBA,45
DEV596,3.0,5,SBn,,TBA,TBA,45
DEV596,3.0,6,ISN,,TBA,TBA,45
DEV596,3.0,7,NzM1,,TBA,TBA,45
DEV596,3.0,8,NrA,,TBA,TBA,45
DEV596,3.0,9,NyS,,TBA,TBA,45
DEV596,3.0,10,AKP,,TBA,TBA,45
DEV596,3.0,11,SME,,TBA,TBA,45
DEV596,3.0,12,MUK,,TBA,TBA,45
DEV596,3.0,13,TPA,,TBA,TBA,45
DEV596,3.0,14,JVHn,,TBA,TBA,45
DEV596,3.0,15,SaKn,,TBA,TBA,45
DEV596,3.0,16,SFY,,TBA,TBA,45
DEV596,3.0,17,TBA,,TBA,TBA,45
DEV596,3.0,18,TBA,,TBA,TBA,45
ECO101,3.0,1,Mzq,MW,08:00 AM - 09:30 AM,NAC401,33
ECO101,3.0,2,AqRm,RA,09:40 AM - 11:10 AM,NAC402,25
ECO101,3.0,3,AYO,MW,04:20 PM - 05:50 PM,NAC605,34
ECO101,3.0,4,AAR,RA,11:20 AM - 12:50 PM,NAC401,31
ECO101,3.0,5,Stq,ST,08:00 AM - 09:30 AM,NAC415,78
ECO101,3.0,6,AAR,MW,11:20 AM - 12:50 PM,NAC401,26
ECO101,3.0,7,AAR,RA,01:00 PM - 02:30 PM,NAC401,34
ECO101,3.0,8,MnA2,RA,01:00 PM - 02:30 PM,NAC413,33
ECO101,3.0,9,Ans,RA,08:00 AM - 09:30 AM,NAC401,35
ECO101,3.0,10,SFY,ST,01:00 PM - 02:30 PM,NAC403,3
ECO101,3.0,11,Abt,ST,09:40 AM - 11:10 AM,NAC402,34
ECO101,3.0,12,MnA2,RA,06:00 PM - 07:30 PM,NAC403,35
ECO101,3.0,13,Ans,RA,09:40 AM - 11:10 AM,NAC401,34
ECO101,3.0,14,Mzq,MW,09:40 AM - 11:10 AM,NAC403,34
ECO101,3.0,15,SBAD,ST,02:40 PM - 04:10 PM,NAC412,35
ECO101,3.0,16,Mzq,RA,11:20 AM - 12:50 PM,NAC413,33
ECO101,3.0,17,SFY,RA,04:20 PM - 05:50 PM,NAC512A,35
ECO101,3.0,18,Stq,ST,09:40 AM - 11:10 AM,NAC412,35
ECO101,3.0,19,SME,ST,11:20 AM - 12:50 PM,NAC402,35
ECO101,3.0,20,RsA,ST,01:00 PM - 02:30 PM,NAC604,33
ECO101,3.0,21,ISN,ST,09:40 AM - 11:10 AM,NAC602,35
ECO101,3.0,22,SaKn,RA,01:00 PM - 02:30 PM,NAC402,35
ECO101,3.0,23,SaKn,RA,02:40 PM - 04:10 PM,NAC402,34
ECO101,3.0,24,AYO,ST,02:40 PM - 04:10 PM,NAC403,35
ECO101,3.0,25,CNq,MW,09:40 AM - 11:10 AM,NAC605,33
ECO101,3.0,26,Abt,RA,06:00 PM - 07:30 PM,NAC401,35
ECO101,3.0,27,Abt,RA,04:20 PM - 05:50 PM,NAC412,35
ECO101,3.0,28,RfAh,RA,09:40 AM - 11:10 AM,NAC412,35
ECO101,3.0,29,ASRN,RA,04:20 PM - 05:50 PM,NAC605,35
ECO101,3.0,30,Nnm,RA,09:40 AM - 11:10 AM,NAC604,35
ECO101,3.0,31,Nnm,RA,11:20 AM - 12:50 PM,NAC604,35
ECO101,3.0,32,RDB,ST,01:00 PM - 02:30 PM,NAC412,35
ECO101,3.0,33,ABA,ST,06:00 PM - 07:30 PM,NAC401,35
ECO101,3.0,34,SaKn,RA,04:20 PM - 05:50 PM,NAC403,35
