Course Code,Credit,Section,Faculty,Days,Time,Room,Seat
ENV311,3.0,1,Mdo,MW,09:40 AM - 11:10 AM,ENV311,35
ENV311,3.0,2,Hmk1,MW,02:40 PM - 04:10 PM,ENV311,35
ENV311,3.0,3,HmK1,MW,04:20 PM - 05:50 PM,ENV311,35
ENV313,3.0,1,TBA,RA,04:20 PM - 05:50 PM,ENV313,35
ENV315,3.0,1,MnT,MW,04:20 PM - 05:50 PM,ENV315,35
ENV316,3.0,1,Mdo,MW,11:20 AM - 12:50 PM,ENV316,18
ENV316,3.0,2,Mdo,MW,02:40 PM - 04:10 PM,ENV316,18
ENV321,3.0,1,RMKN,MW,01:00 PM - 02:30 PM,ENV321,35
ENV373,,35,Jky,MW,02:40 PM - 04:10 PM,ENV373,35
ENV375,3.0,1,TBA,ST,04:20 PM - 05:50 PM,ENV375,35
ENV403,3.0,1,TBA,ST,08:00 AM - 09:30 AM,ENV403,35
ENV405,3.0,1,RMKN,ST,02:40 PM - 04:10 PM,ENV405,35
ENV408,3.0,1,BKF,MW,02:40 PM - 04:10 PM,ENV408,35
ENV410,,35,HmK1,RA,02:40 PM - 04:10 PM,ENV410,35
ENV418,3.0,1,Sud,MW,08:00 AM - 09:30 AM,ENV418,35
ENV419,3.0,1,FhR,RA,04:20 PM - 05:50 PM,ENV419,30
ENV430,3.0,1,ZFA,MW,09:40 AM - 11:10 AM,ENV430,35
ENV501,,25,Sud,S,07:00 PM - 10:10 PM,ENV501,25
ENV502,3.0,1,NRMN,F,03:00 PM - 06:00 PM,ENV502,30
ENV624,3.0,1,TBA,R,07:00 PM - 10:10 PM,ENV624,25
ENV630,3.0,1,NRMN,A,02:40 PM - 05:50 PM,ENV630,30
ENV635,,30,KAL,S,07:00 PM - 10:10 PM,ENV635,30
ENV649,3.0,1,BKF,W,07:00 PM - 10:10 PM,ENV649,30
ENV652,3.0,1,Jky,M,07:00 PM - 10:10 PM,ENV652,20
ENV667,3.0,1,FhR,A,07:00 PM - 10:10 PM,ENV667,25
ETE111,3.0,8,SvS,RA,09:40 AM - 11:10 AM,ETE111,35
ETE141,3.0,20,AyH,RA,11:20 AM - 12:50 PM,ETE141,0
SAC801,1.0,1,TBA,R,02:40 PM - 05:50 PM,ETE211L,35
SAC801,1.0,2,TBA,M,02:40 PM - 05:50 PM,ETE211L,35
ETE221,3.0,1,Mdy,MW,04:20 PM - 05:50 PM,ETE221,35
LIB607,0.0,1,TBA,M,11:20 AM - 02:30 PM,ETE221L,35
LIB607,0.0,2,TBA,A,08:00 AM - 11:10 AM,ETE221L,35
LIB607,0.0,3,TBA,R,02:40 PM - 05:50 PM,ETE221L,35
LIB610,0.0,1,TBA,R,11:20 AM - 02:30 PM,ETE331L,35
ETE412,3.0,2,IqR,ST,02:40 PM - 04:10 PM,ETE412,35
ETH201,3.0,1,EzK,ST,08:00 AM - 09:30 AM,ETH201,40
ETH201,3.0,2,EZK,MW,08:00 AM - 09:30 AM,ETH201,40
FIN254,3.0,1,AhU,RA,01:00 PM - 02:30 PM,FIN254,40
FIN254,3.0,10,Rby,MW,11:20 AM - 12:50 PM,FIN254,40
FIN254,3.0,11,SnT,MW,08:00 AM - 09:30 AM,FIN254,40
FIN254,3.0,12,SnT,MW,09:40 AM - 11:10 AM,FIN254,40
FIN254,3.0,13,SnT,ST,08:00 AM - 09:30 AM,FIN254,40
FIN254,3.0,14,Sys,MW,01:00 PM - 02:30 PM,FIN254,40
FIN254,3.0,15,TBA,RA,02:40 PM - 04:10 PM,FIN254,40
FIN254,3.0,16,TBA,RA,04:20 PM - 05:50 PM,FIN254,40
FIN254,3.0,17,TBA,MW,08:00 AM - 09:30 AM,FIN254,40
FIN254,3.0,18,TBA,RA,11:20 AM - 12:50 PM,FIN254,40
FIN254,3.0,19,TBA,RA,09:40 AM - 11:10 AM,FIN254,40
FIN254,3.0,2,ARm,MW,01:00 PM - 02:30 PM,FIN254,40
FIN254,3.0,20,TBA,RA,11:20 AM - 12:50 PM,FIN254,40
FIN254,3.0,21,TBA,RA,04:20 PM - 05:50 PM,FIN254,40
FIN254,3.0,22,TBA,RA,08:00 AM - 09:30 AM,FIN254,40
FIN254,3.0,3,ARm,MW,02:40 PM - 04:10 PM,FIN254,40
FIN254,3.0,4,Asy,ST,09:40 AM - 11:10 AM,FIN254,40
FIN254,3.0,5,IAC,ST,08:00 AM - 09:30 AM,FIN254,40
FIN254,3.0,6,MdM,MW,09:40 AM - 11:10 AM,FIN254,40
FIN254,3.0,7,MRE,MW,02:40 PM - 04:10 PM,FIN254,40
FIN254,3.0,8,NNh,ST,09:40 AM - 11:10 AM,FIN254,40
FIN254,3.0,9,NNh,ST,11:20 AM - 12:50 PM,FIN254,40
FIN410,3.0,1,HAS,MW,02:40 PM - 04:10 PM,FIN410,40
FIN410,3.0,2,HHq1,ST,02:40 PM - 04:10 PM,FIN410,40
FIN410,3.0,3,HHq1,ST,11:20 AM - 12:50 PM,FIN410,40
FIN410,3.0,4,MRE,MW,01:00 PM - 02:30 PM,FIN410,40
FIN410,3.0,5,TBA,RA,09:40 AM - 11:10 AM,FIN410,40
FIN410,3.0,6,TBA,RA,11:20 AM - 12:50 PM,FIN410,40
FIN433,3.0,1,Ahm,MW,08:00 AM - 09:30 AM,FIN433,40
FIN433,3.0,2,Ahm,MW,11:20 AM - 12:50 PM,FIN433,40
FIN433,3.0,3,HHq1,MW,01:00 PM - 02:30 PM,FIN433,40
FIN433,3.0,4,HHq1,MW,02:40 PM - 04:10 PM,FIN433,40
FIN433,3.0,5,Hmu,ST,08:00 AM - 09:30 AM,FIN433,40
FIN433,3.0,6,Hmu,ST,09:40 AM - 11:10 AM,FIN433,40
FIN433,3.0,7,SnT,ST,11:20 AM - 12:50 PM,FIN433,40
FIN435,3.0,1,HAS,ST,02:40 PM - 04:10 PM,FIN435,40
FIN435,3.0,2,Hmu,MW,08:00 AM - 09:30 AM,FIN435,40
FIN435,3.0,3,Hmu,MW,09:40 AM - 11:10 AM,FIN435,80
FIN435,3.0,4,MdM,ST,09:40 AM - 11:10 AM,FIN435,40
FIN435,3.0,5,MNl1,MW,09:40 AM - 11:10 AM,FIN435,40
FIN435,3.0,6,MNl1,MW,11:20 AM - 12:50 PM,FIN435,40
FIN440,3.0,1,Asy,ST,01:00 PM - 02:30 PM,FIN440,40
FIN440,3.0,2,FJM,MW,04:20 PM - 05:50 PM,FIN440,40
FIN440,3.0,3,HAS,MW,01:00 PM - 02:30 PM,FIN440,40
FIN440,3.0,4,MRE,RA,01:00 PM - 02:30 PM,FIN440,40
FIN440,3.0,5,MzF,ST,08:00 AM - 09:30 AM,FIN440,40
FIN440,3.0,6,Sys,ST,09:40 AM - 11:10 AM,FIN440,40
FIN440,3.0,7,Sys,ST,11:20 AM - 12:50 PM,FIN440,40
FIN440,3.0,8,Tks,ST,09:40 AM - 11:10 AM,FIN440,40
FIN444,3.0,1,Ahm,ST,11:20 AM - 12:50 PM,FIN444,40
FIN444,3.0,2,MzF,MW,08:00 AM - 09:30 AM,FIN444,40
FIN444,3.0,3,MzF,MW,11:20 AM - 12:50 PM,FIN444,40
FIN444,3.0,4,TNK,RA,01:00 PM - 02:30 PM,FIN444,40
FIN444,3.0,5,TNK,RA,02:40 PM - 04:10 PM,FIN444,40
FIN444,3.0,6,MBSr,RA,08:00 AM - 09:30 AM,FIN444,40
FIN455,3.0,1,MzF,ST,09:40 AM - 11:10 AM,FIN455,40
FIN464,3.0,1,Ahm,ST,01:00 PM - 02:30 PM,FIN464,40
FIN464,3.0,2,MdM,MW,11:20 AM - 12:50 PM,FIN464,40
FIN464,3.0,3,TsA,MW,09:40 AM - 11:10 AM,FIN464,40
FIN464,3.0,4,TBA,RA,11:20 AM - 12:50 PM,FIN464,40
FIN480,3.0,1,Tks,MW,09:40 AM - 11:10 AM,FIN480,40
FIN635,3.0,1,MdR,S,07:00 PM - 10:10 PM,FIN635,35
FIN637,3.0,1,HMM,F,07:00 PM - 10:10 PM,FIN637,35
FIN639,3.0,1,SHNM,W,07:00 PM - 10:10 PM,FIN639,35
FIN642,3.0,1,Rma,F,09:00 AM - 12:30 PM,FIN642,35
FIN644,3.0,1,PKB,R,07:00 PM - 10:10 PM,FIN644,35
FIN645,3.0,1,TNK,F,07:00 PM - 10:10 PM,FIN645,35
FIN647,3.0,1,Rma,A,07:00 PM - 10:10 PM,FIN647,35
FIN650,3.0,1,Aay,A,07:00 PM - 10:10 PM,FIN650,35
HAS502,3.0,1,SLKN,R,11:20 AM - 02:30 PM,HAS502,35
HAS504,3.0,2,,W,04:20 PM - 07:20 PM,HAS504,35
HAS507,3.0,1,MPN,M,04:20 PM - 07:30 PM,HAS507,35
HAS512,3.0,1,SaMS,A,11:20 AM - 02:30 PM,HAS512,35
HIS101,3.0,1,ZRS,ST,01:00 PM - 02:30 PM,HIS101,40
HIS101,3.0,10,Mbk1,ST,01:00 PM - 02:30 PM,HIS101,40
HIS101,3.0,11,ASZ,MW,08:00 AM - 09:30 AM,HIS101,40
HIS101,3.0,12,ASZ,MW,11:20 AM - 12:50 PM,HIS101,40
HIS101,3.0,14,,ST,01:00 PM - 02:30 PM,HIS101,40
HIS101,3.0,15,ZRS,MW,09:40 AM - 11:10 AM,HIS101,40
HIS101,3.0,16,SLN,MW,04:20 PM - 05:50 PM,HIS101,40
HIS101,3.0,17,MbK1,ST,04:20 PM - 05:50 PM,HIS101,40
HIS101,3.0,2,ZRS,ST,02:40 PM - 04:10 PM,HIS101,40
HIS101,3.0,3,ZRS,MW,11:20 AM - 12:50 PM,HIS101,40
HIS101,3.0,4,ZRS,MW,02:40 PM - 04:10 PM,HIS101,40
HIS101,3.0,5,sln,ST,11:20 AM - 12:50 PM,HIS101,40
HIS101,3.0,6,SLN,ST,02:40 PM - 04:10 PM,HIS101,40
HIS101,3.0,7,SLN,MW,11:20 AM - 12:50 PM,HIS101,40
HIS101,3.0,8,SLN,MW,02:40 PM - 04:10 PM,HIS101,40
HIS101,3.0,9,,ST,11:20 AM - 12:50 PM,HIS101,40
HIS102,3.0,1,SLKN,ST,09:40 AM - 11:10 AM,HIS102,40
HIS102,3.0,10,AHB,MW,01:00 PM - 02:30 PM,HIS102,40
HIS102,3.0,11,AHB,MW,04:20 PM - 05:50 PM,HIS102,40
HIS102,3.0,12,,RA,02:40 PM - 04:10 PM,HIS102,40
HIS102,3.0,13,,RA,04:20 PM - 05:50 PM,HIS102,40
HIS102,3.0,14,RHU,MW,01:00 PM - 02:30 PM,HIS102,40
HIS102,3.0,15,RHU,MW,04:20 PM - 05:50 PM,HIS102,40
HIS102,3.0,16,Fkh,ST,08:00 AM - 09:30 AM,HIS102,40
HIS102,3.0,3,MPN,ST,11:20 AM - 12:50 PM,HIS102,40
HIS102,3.0,4,MPN,MW,01:00 PM - 02:30 PM,HIS102,40
HIS102,3.0,5,AFRN,ST,11:20 AM - 12:50 PM,HIS102,40
HIS102,3.0,6,AFRN,ST,02:40 PM - 04:10 PM,HIS102,40
HIS102,3.0,7,IZN,ST,11:20 AM - 12:50 PM,HIS102,40
HIS102,3.0,8,IZN,ST,02:40 PM - 04:10 PM,HIS102,40
HIS103,3.0,1,MBU,ST,09:40 AM - 11:10 AM,HIS103,40
HIS103,3.0,10,AFRN,MW,01:00 PM - 02:30 PM,HIS103,40
HIS103,3.0,11,IZN,MW,11:20 AM - 12:50 PM,HIS103,40
HIS103,3.0,12,IZN,MW,02:40 PM - 04:10 PM,HIS103,40
HIS103,3.0,13,MbK1,MW,11:20 AM - 12:50 PM,HIS103,40
HIS103,3.0,14,MbK1,MW,02:40 PM - 04:10 PM,HIS103,40
HIS103,3.0,15,MGRN,RA,08:00 AM - 09:30 AM,HIS103,40
HIS103,3.0,16,MGRN,RA,11:20 AM - 12:50 PM,HIS103,40
HIS103,3.0,18,TRH,RA,01:00 PM - 02:30 PM,HIS103,40
HIS103,3.0,19,TRH,RA,02:40 PM - 04:10 PM,HIS103,40
HIS103,3.0,2,SAMS,ST,09:40 AM - 11:10 AM,HIS103,40
HIS103,3.0,20,HyK1,RA,11:20 AM - 12:50 PM,HIS103,40
HIS103,3.0,22,,RA,08:00 AM - 09:30 AM,HIS103,40
HIS103,3.0,23,,RA,09:40 AM - 11:10 AM,HIS103,40
HIS103,3.0,24,MSIA,MW,08:00 AM - 09:30 AM,HIS103,40
HIS103,3.0,25,MISA,MW,09:40 AM - 11:10 AM,HIS103,40
HIS103,3.0,26,SwH1,RA,02:40 PM - 04:10 PM,HIS103,40
HIS103,3.0,27,SwH1,RA,04:20 PM - 05:50 PM,HIS103,40
HIS103,3.0,28,HZK,MW,08:00 AM - 09:30 AM,HIS103,40
HIS103,3.0,3,SAMS,ST,02:40 PM - 04:10 PM,HIS103,40
HIS103,3.0,4,SAMS,MW,01:00 PM - 02:30 PM,HIS103,40
HIS103,3.0,5,SAMS,MW,02:40 PM - 04:10 PM,HIS103,40
HIS103,3.0,6,AFBS,MW,11:20 AM - 12:50 PM,HIS103,40
HIS103,3.0,8,AFBS,MW,04:20 PM - 05:50 PM,HIS103,40
HIS103,3.0,9,AFRN,MW,09:40 AM - 11:10 AM,HIS103,40
HIS203,3.0,1,,RA,08:00 AM - 09:30 AM,HIS203,40
HIS205,3.0,2,KLM,RA,04:20 PM - 05:50 PM,HIS205,40
HRM340,3.0,1,FsZ,ST,01:00 PM - 02:30 PM,HRM340,35
HRM340,3.0,2,Sqt,ST,11:20 AM - 12:50 PM,HRM340,40
HRM360,3.0,1,SYI,ST,09:40 AM - 11:10 AM,HRM360,40
HRM360,3.0,2,Alm,MW,11:20 AM - 12:50 PM,HRM360,40
HRM370,3.0,1,Sqt,MW,09:40 AM - 11:10 AM,HRM370,40
HRM370,3.0,2,TBA,MW,04:20 PM - 05:50 PM,HRM370,40
HRM380,3.0,1,,ST,01:00 PM - 02:30 PM,HRM380,40
HRM380,3.0,2,,MW,01:00 PM - 02:30 PM,HRM380,40
HRM380,3.0,3,TUA,MW,04:20 PM - 05:50 PM,HRM380,45
HRM450,3.0,1,MFC,MW,01:00 PM - 02:30 PM,HRM450,45
HRM450,3.0,2,TuA,MW,02:40 PM - 04:10 PM,HRM450,40
HRM470,3.0,1,QTI,ST,09:40 AM - 11:10 AM,HRM470,40
HRM470,3.0,2,Sqt,ST,01:00 PM - 02:30 PM,HRM470,40
HRM602,3.0,1,KdA,A,03:00 PM - 06:30 PM,HRM602,35
HRM604,,35,Alm,T,07:00 PM - 10:10 PM,HRM604,35
HRM610,3.0,1,MFC,W,07:00 PM - 10:10 PM,HRM610,35
HRM610,3.0,2,KsM,R,07:00 PM - 10:10 PM,HRM610,35
HRM660,3.0,1,MFC,R,07:00 PM - 10:10 PM,HRM660,35
HRM680,,35,KsM,M,07:00 PM - 10:10 PM,HRM680,35
HRM690,,1,KsM,W,07:00 PM - 10:10 PM,HRM690,35
INB350,3.0,1,AsMm,MW,11:20 AM - 12:50 PM,INB350,35
INB372,3.0,1,MHZ,ST,01:00 PM - 02:30 PM,INB372,40
INB372,3.0,10,FdF,MW,09:40 AM - 11:10 AM,INB372,30
INB372,3.0,11,,MW,01:00 PM - 02:30 PM,INB372,40
INB372,3.0,12,,ST,04:20 PM - 05:50 PM,INB372,12
INB372,3.0,13,,MW,04:20 PM - 05:50 PM,INB372,13
INB372,3.0,14,SaRn,RA,11:20 AM - 12:50 PM,INB372,14
INB372,3.0,15,SaRn,ST,01:00 PM - 02:30 PM,INB372,15
INB372,3.0,16,SaRn,ST,02:40 PM - 04:10 PM,INB372,16
INB372,3.0,17,MeSK,ST,02:40 PM - 04:10 PM,INB372,17
INB372,3.0,18,AFMO,MW,04:20 PM - 05:50 PM,INB372,18
INB372,3.0,19,AFMO,ST,02:40 PM - 04:10 PM,INB372,19
INB372,3.0,2,MHZ,MW,02:40 PM - 04:10 PM,INB372,2
INB372,3.0,3,FHZ,MW,09:40 AM - 11:10 AM,INB372,3
INB372,3.0,4,SAW,MW,08:00 AM - 09:30 AM,INB372,4
INB372,3.0,5,SAW,MW,11:20 AM - 12:50 PM,INB372,5
INB372,3.0,6,Fzy,MW,01:00 PM - 02:30 PM,INB372,6
INB372,3.0,7,Fzy,MW,11:20 AM - 12:50 PM,INB372,7
INB372,3.0,8,TFZ,MW,08:00 AM - 09:30 AM,INB372,8
INB372,3.0,9,TFZ,ST,08:00 AM - 09:30 AM,INB372,9
INB400,3.0,1,MeI,ST,01:00 PM - 02:30 PM,INB400,1
INB410,3.0,1,RRR,RA,08:00 AM - 09:30 AM,INB410,1
INB415,3.0,1,RRR,RA,11:20 AM - 12:50 PM,INB415,1
INB480,3.0,1,AsMm,MW,01:00 PM - 02:30 PM,INB480,1
INB490,3.0,1,Fzy,ST,02:40 PM - 04:10 PM,INB490,1
LAW101,,1,ZFA,ST,09:40 AM - 11:10 AM,LAW101,1
LAW101,,2,ZFA,MW,11:20 AM - 12:50 PM,LAW101,2
LAW101,,3,ZFA,MW,02:40 PM - 04:10 PM,LAW101,3
LAW200,3.0,10,TTR,RA,04:20 PM - 05:50 PM,LAW200,10
LAW200,3.0,11,TBA,RA,02:40 PM - 04:10 PM,LAW200,11
LAW200,3.0,12,TBA,RA,04:20 PM - 05:50 PM,LAW200,12
LAW200,3.0,2,NMA,ST,09:40 AM - 11:10 AM,LAW200,2
LAW200,3.0,3,NMA,MW,09:40 AM - 11:10 AM,LAW200,3
LAW200,3.0,4,SQB,ST,09:40 AM - 11:10 AM,LAW200,4
LAW200,3.0,5,RGC,ST,01:00 PM - 02:30 PM,LAW200,5
LAW200,3.0,6,IBD,RA,11:20 AM - 12:50 PM,LAW200,6
LAW200,3.0,7,IBD,RA,01:00 PM - 02:30 PM,LAW200,7
LAW200,3.0,8,IBD,RA,02:40 PM - 04:10 PM,LAW200,8
LAW200,3.0,9,TTR,RA,02:40 PM - 04:10 PM,LAW200,9
LBA104,3.0,1,MNK,ST,09:40 AM - 11:10 AM,LBA104,1
LBA104,3.0,2,MNK,ST,11:20 AM - 12:50 PM,LBA104,2
MAT116,3.0,1,Mde,RA,11:20 AM - 12:50 PM,MAT116,0
MAT116,3.0,11,MHSN,ST,08:00 AM - 09:30 AM,MAT116,0
MAT116,3.0,12,REK,ST,08:00 AM - 09:30 AM,MAT116,0
MAT116,3.0,14,Thr,RA,04:20 PM - 05:50 PM,MAT116,0
MAT116,3.0,17,LSA,RA,06:00 PM - 07:30 PM,MAT116,0
MAT116,3.0,18,Sdt,ST,04:20 PM - 05:50 PM,MAT116,0
MAT116,3.0,19,Sdt,ST,06:00 PM - 07:30 PM,MAT116,0
MAT116,3.0,2,Mde,RA,01:00 PM - 02:30 PM,MAT116,0
MAT116,3.0,22,TBA,MW,04:20 PM - 05:50 PM,MAT116,0
MAT116,3.0,24,MHSN,MW,04:20 PM - 05:50 PM,MAT116,0
MAT116,3.0,28,MAHn,ST,08:00 AM - 09:30 AM,MAT116,0
MAT116,3.0,3,AdA,RA,02:40 PM - 04:10 PM,MAT116,0
MAT116,3.0,4,AdA,RA,04:20 PM - 05:50 PM,MAT116,0
MAT116,3.0,7,MALn,MW,11:20 AM - 12:50 PM,MAT116,0
MAT116,3.0,8,MALn,MW,01:00 PM - 02:30 PM,MAT116,0
MAT116,3.0,9,,RA,01:00 PM - 02:30 PM,MAT116,40
MAT120,3.0,1,KKAr,MW,04:20 PM - 05:50 PM,MAT120,35
MAT120,3.0,10,AKAd,ST,11:20 AM - 12:50 PM,MAT120,35
MAT120,3.0,11,AKAd,ST,02:40 PM - 04:10 PM,MAT120,35
MAT120,3.0,12,MTM,ST,08:00 AM - 09:30 AM,MAT120,35
MAT120,3.0,13,MTM,ST,09:40 AM - 11:10 AM,MAT120,35
MAT120,3.0,16,LSA,RA,08:00 AM - 09:30 AM,MAT120,35
MAT120,3.0,17,TAa1,RA,08:00 AM - 09:30 AM,MAT120,35
MAT120,3.0,18,LIZN,ST,02:40 PM - 04:10 PM,MAT120,0
MAT120,3.0,19,LIZN,MW,09:40 AM - 11:10 AM,MAT120,0
MAT120,3.0,2,KKAr,MW,06:00 PM - 07:30 PM,MAT120,35
MAT120,3.0,22,ChH,RA,08:00 AM - 09:30 AM,MAT120,40
MAT120,3.0,23,ChH,RA,09:40 AM - 11:10 AM,MAT120,40
MAT120,3.0,6,NSr,MW,01:00 PM - 02:30 PM,MAT120,35
MAT120,3.0,7,NSr,MW,04:20 PM - 05:50 PM,MAT120,35
MAT120,3.0,8,REK,ST,01:00 PM - 02:30 PM,MAT120,35
MAT120,3.0,9,REK,ST,02:40 PM - 04:10 PM,MAT120,35
MAT125,3.0,1,Fdw,RA,06:00 PM - 07:30 PM,MAT125,35
MAT125,3.0,10,TAa1,RA,02:40 PM - 04:10 PM,MAT125,35
MAT125,3.0,11,OMG,RA,11:20 AM - 12:50 PM,MAT125,35
MAT125,3.0,12,OMG,RA,01:00 PM - 02:30 PM,MAT125,35
MAT125,3.0,14,AHBn,MW,06:00 PM - 07:30 PM,MAT125,35
MAT125,3.0,15,MSHS,MW,09:40 AM - 11:10 AM,MAT125,35
MAT125,3.0,16,MSHS,MW,01:00 PM - 02:30 PM,MAT125,35
MAT125,3.0,17,MSHS,MW,02:40 PM - 04:10 PM,MAT125,35
MAT125,3.0,19,Fdw,RA,11:20 AM - 12:50 PM,MAT125,35
MAT125,3.0,2,AUR,RA,08:00 AM - 09:30 AM,MAT125,35
MAT125,3.0,20,TBA,ST,01:00 PM - 02:30 PM,MAT125,35
MAT125,3.0,21,TBA,ST,02:40 PM - 04:10 PM,MAT125,35
MAT125,3.0,3,AUR,RA,09:40 AM - 11:10 AM,MAT125,40
MAT125,3.0,4,,ST,08:00 AM - 09:30 AM,MAT125,35
MAT125,3.0,5,,ST,09:40 AM - 11:10 AM,MAT125,35
MAT125,3.0,6,MFU,RA,01:00 PM - 02:30 PM,MAT125,35
MAT125,3.0,7,MFU,RA,02:40 PM - 04:10 PM,MAT125,35
MAT125,3.0,8,LSA,RA,09:40 AM - 11:10 AM,MAT125,35
MAT125,3.0,9,TAa1,RA,01:00 PM - 02:30 PM,MAT125,35
MAT130,3.0,1,,RA,02:40 PM - 04:10 PM,MAT130,35
MAT130,3.0,10,AKAd,MW,02:40 PM - 04:10 PM,MAT130,35
MAT130,3.0,11,MTM,MW,08:00 AM - 09:30 AM,MAT130,35
MAT130,3.0,12,MTM,MW,09:40 AM - 11:10 AM,MAT130,35
MAT130,3.0,14,ZHn,ST,11:20 AM - 12:50 PM,MAT130,35
MAT130,3.0,15,THr,RA,11:20 AM - 12:50 PM,MAT130,35
MAT130,3.0,16,THr,RA,01:00 PM - 02:30 PM,MAT130,35
MAT130,3.0,18,SBW,RA,04:20 PM - 05:50 PM,MAT130,35
MAT130,3.0,2,BBn,RA,01:00 PM - 02:30 PM,MAT130,35
MAT130,3.0,3,BBn,RA,02:40 PM - 04:10 PM,MAT130,35
MAT130,3.0,5,,MW,08:00 AM - 09:30 AM,MAT130,35
MAT130,3.0,6,,MW,09:40 AM - 11:10 AM,MAT130,35
MAT130,3.0,7,MSHS,ST,01:00 PM - 02:30 PM,MAT130,35
MAT130,3.0,8,MSHS,ST,02:40 PM - 04:10 PM,MAT130,35
MAT130,3.0,9,AKAd,MW,11:20 AM - 12:50 PM,MAT130,35
MAT250,3.0,1,Amk,RA,09:40 AM - 11:10 AM,MAT250,35
MAT250,3.0,10,ATA,MW,01:00 PM - 02:30 PM,MAT250,35
MAT250,3.0,11,PNG,ST,04:20 PM - 05:50 PM,MAT250,35
MAT250,3.0,12,ZHn,MW,09:40 AM - 11:10 AM,MAT250,35
MAT250,3.0,13,ZHn,MW,11:20 AM - 12:50 PM,MAT250,35
MAT250,3.0,14,HAr,MW,11:20 AM - 12:50 PM,MAT250,35
MAT250,3.0,15,MFU,RA,06:00 PM - 07:30 PM,MAT250,35
MAT250,3.0,16,,RA,04:20 PM - 05:50 PM,MAT250,35
MAT250,3.0,2,MAS,MW,02:40 PM - 04:10 PM,MAT250,35
MAT250,3.0,3,Fdw,RA,01:00 PM - 02:30 PM,MAT250,35
MAT250,3.0,4,Mla,MW,11:20 AM - 12:50 PM,MAT250,35
MAT250,3.0,5,UMM,MW,09:40 AM - 11:10 AM,MAT250,35
MAT250,3.0,6,UMM,MW,02:40 PM - 04:10 PM,MAT250,35
MAT250,3.0,7,PNG,ST,09:40 AM - 11:10 AM,MAT250,35
MAT250,3.0,8,PNG,ST,11:20 AM - 12:50 PM,MAT250,35
MAT250,3.0,9,ATA,MW,11:20 AM - 12:50 PM,MAT250,35
MAT350,3.0,1,AMk,RA,11:20 AM - 12:50 PM,MAT350,35
MAT350,3.0,10,HAr,MW,09:40 AM - 11:10 AM,MAT350,35
MAT350,3.0,11,PNG,MW,09:40 AM - 11:10 AM,MAT350,35
MAT350,3.0,12,PNG,MW,11:20 AM - 12:50 PM,MAT350,35
MAT350,3.0,13,ATA,ST,11:20 AM - 12:50 PM,MAT350,35
MAT350,3.0,14,ATA,ST,01:00 PM - 02:30 PM,MAT350,35
MAT350,3.0,15,PNG,MW,04:20 PM - 05:50 PM,MAT350,35
MAT350,3.0,16,ATA,ST,04:20 PM - 05:50 PM,MAT350,35
MAT350,3.0,2,MAS,MW,04:20 PM - 05:50 PM,MAT350,35
MAT350,3.0,3,UMM,ST,09:40 AM - 11:10 AM,MAT350,35
MAT350,3.0,4,MTH,ST,09:40 AM - 11:10 AM,MAT350,35
MAT350,3.0,5,MTH,ST,11:20 AM - 12:50 PM,MAT350,35
MAT350,3.0,6,MTH,MW,11:20 AM - 12:50 PM,MAT350,35
MAT350,3.0,7,Mla,ST,11:20 AM - 12:50 PM,MAT350,35
MAT350,3.0,8,HAr,ST,09:40 AM - 11:10 AM,MAT350,35
MAT350,3.0,9,HAr,ST,11:20 AM - 12:50 PM,MAT350,35
MAT361,3.0,10,AdS1,RA,01:00 PM - 02:30 PM,MAT361,35
MAT361,3.0,11,AdS1,RA,02:40 PM - 04:10 PM,MAT361,35
MAT361,3.0,12,MdRk,MW,04:20 PM - 05:50 PM,MAT361,35
MAT361,3.0,13,MAIm,RA,09:40 AM - 11:10 AM,MAT361,35
MAT361,3.0,2,ISR,ST,04:20 PM - 05:50 PM,MAT361,35
MAT361,3.0,3,MdRk,MW,01:00 PM - 02:30 PM,MAT361,35
MAT361,3.0,5,MALn,ST,01:00 PM - 02:30 PM,MAT361,35
MAT361,3.0,6,MALn,ST,04:20 PM - 05:50 PM,MAT361,35
MAT361,3.0,7,MLM,RA,09:40 AM - 11:10 AM,MAT361,35
MAT361,3.0,8,MLM,RA,11:20 AM - 12:50 PM,MAT361,35
MAT361,3.0,9,MMRh,RA,09:40 AM - 11:10 AM,MAT361,35
MAT482,3.0,1,HAr,ST,04:20 PM - 05:50 PM,MAT482,35
MCJ101,3.0,1,NNI,MW,04:20 PM - 05:50 PM,MCJ101,40
MCJ101,3.0,2,NNI,RA,09:40 AM - 11:10 AM,MCJ101,40
MCJ102,3.0,1,HFI,ST,08:00 AM - 09:30 AM,MCJ102,40
MCJ102,3.0,2,HFI,ST,09:40 AM - 11:10 AM,MCJ102,40
MCJ103,,40,SRUA,ST,11:20 AM - 12:50 PM,MCJ103,40
MCJ104,3.0,1,GNA,ST,09:40 AM - 11:10 AM,MCJ104,40
MCJ201,3.0,1,SPL,MW,02:40 PM - 04:10 PM,MCJ201,40
MCJ202,3.0,1,SRUA,MW,02:40 PM - 04:10 PM,MCJ202,40
MCJ203,3.0,1,NNI,RA,11:20 AM - 12:50 PM,MCJ203,40
MCJ203,3.0,2,NNI,ST,04:20 PM - 05:50 PM,MCJ203,40
MCJ204,3.0,1,ZTZ,ST,04:20 PM - 05:50 PM,MCJ204,40
